Transaction_ID,Customer_ID,Region,Age,Product_Category,Quantity,Payment_Method,Price,Discount,Purchase_Date,Store_Type,First_Purchase_Date,Lead_Time_Days
9883,1751,South,22.0,Sports,2,Credit Card,127.17,0.16,2024-08-13,In-Store,2019-11-14,
14006,3734,South,48.0,Toys,5,Debit Card,255.51,0.05,2023-04-10,In-Store,2007-12-27,
8608,2164,West,,Electronics,8,Debit Card,124.32,0.05,2024-07-24,In-Store,2018-11-29,
1461,4110,South,34.0,Home Goods,7,Credit Card,261.91,0.06,2023-12-04,,2007-11-08,
10379,1896,West,36.0,Clothing,4,Debit Card,167.68,0.03,2024-02-10,Online,2015-07-20,7.0
13489,4692,West,65.0,Electronics,6,Debit Card,453.3,0.29,2023-04-15,Online,2009-05-13,5.0
9228,4768,North,52.0,Electronics,8,Debit Card,274.23,0.02,2023-01-20,Online,2014-07-24,8.0
5978,1402,West,66.0,Toys,3,Debit Card,386.49,0.14,2024-08-15,Online,2020-06-07,2.0
14740,3804,South,58.0,Electronics,3,Debit Card,154.78,0.12,2024-06-02,Online,2020-01-12,7.0
10893,4235,South,22.0,Sports,4,Cash,164.72,0.2,2024-08-26,In-Store,2014-04-26,
12845,2800,East,60.0,Home Goods,2,Debit Card,252.35,0.12,2023-08-25,Online,2015-11-18,9.0
14497,3002,North,42.0,Clothing,1,Credit Card,154.61,0.25,2024-09-08,In-Store,2022-12-31,
13060,2769,West,69.0,Toys,3,Credit Card,217.38,0.25,2024-05-19,Online,2011-02-19,7.0
6912,1038,North,39.0,Electronics,6,Debit Card,35.82,0.19,2024-10-03,Online,2018-08-31,6.0
12961,2561,East,18.0,Electronics,1,Credit Card,,0.12,2023-03-12,In-Store,2008-06-15,
8688,3123,East,49.0,Toys,9,Credit Card,118.06,0.16,2024-04-03,Online,2016-02-16,5.0
10535,2968,North,49.0,Electronics,6,Debit Card,191.63,0.04,2023-10-15,In-Store,2016-10-02,
11588,3769,West,36.0,Home Goods,9,Cash,83.54,0.27,2024-09-01,In-Store,2015-09-20,
9851,4083,East,36.0,Clothing,4,Debit Card,383.59,0.22,2024-10-13,Online,2012-09-28,9.0
2479,2324,North,53.0,Electronics,2,Credit Card,432.58,0.25,2024-09-14,In-Store,2006-11-16,
15062,1612,South,48.0,Home Goods,3,Debit Card,201.53,0.12,2024-06-29,In-Store,2009-03-16,
5539,3593,South,68.0,Electronics,3,Credit Card,57.66,0.27,2024-08-21,Online,2006-12-12,1.0
1438,3343,South,47.0,Electronics,5,Cash,493.15,0.05,2023-10-15,In-Store,2012-02-14,
8909,4260,West,49.0,Toys,8,Credit Card,201.74,0.17,2023-12-10,In-Store,2018-02-22,
11855,2093,North,35.0,Home Goods,3,Debit Card,268.49,0.3,2024-12-14,Online,2013-10-17,3.0
2601,1548,East,35.0,Clothing,4,Debit Card,317.65,0.02,2023-12-23,Online,2009-11-24,8.0
11916,4262,West,19.0,Home Goods,3,Debit Card,318.64,0.22,2024-06-04,Online,2014-01-19,1.0
15467,2138,South,39.0,Home Goods,1,Credit Card,319.42,0.07,2024-12-05,Online,2006-03-30,1.0
8657,2854,South,39.0,Home Goods,9,Credit Card,230.31,0.04,2023-05-30,Online,2014-03-01,6.0
2412,2294,West,61.0,Home Goods,2,Credit Card,110.1,0.01,2023-11-10,In-Store,2014-08-17,
2053,4212,South,37.0,Clothing,3,Credit Card,25.59,0.23,2023-05-14,Online,2008-11-27,6.0
9124,2808,East,42.0,Sports,4,Credit Card,419.55,0.12,2024-04-07,In-Store,2010-11-13,
14240,1426,North,43.0,Clothing,2,Credit Card,64.52,0.21,2024-08-09,Online,2020-12-30,6.0
4756,2301,North,69.0,Electronics,9,Credit Card,238.6,0.15,2024-05-17,In-Store,2022-05-16,
15406,4049,East,65.0,Clothing,8,Credit Card,80.19,0.01,2024-03-16,Online,2011-10-08,8.0
4609,1267,East,67.0,Clothing,5,Credit Card,385.22,0.02,2023-08-31,In-Store,2017-01-04,
13434,2139,South,,Toys,10,Credit Card,191.23,0.25,2023-06-03,Online,2011-09-18,1.0
6047,3704,North,54.0,Sports,2,Cash,278.12,0.24,2023-12-06,In-Store,2012-08-24,
14906,3455,West,52.0,Toys,9,Credit Card,138.38,0.11,2023-07-26,Online,2008-09-07,8.0
7409,4932,North,43.0,Toys,7,Debit Card,466.91,0.06,2023-02-06,Online,2021-08-01,3.0
14816,2401,South,64.0,Clothing,10,Cash,154.76,0.1,2023-10-06,In-Store,2012-09-21,
9719,3828,West,56.0,Clothing,9,Credit Card,,0.11,2024-03-05,In-Store,2019-12-18,
7602,2148,East,20.0,Clothing,6,Credit Card,440.49,0.07,2023-01-01,Online,2005-03-29,6.0
9539,2465,South,26.0,Toys,4,Credit Card,,0.18,2023-06-14,In-Store,2006-09-19,
1135,4845,West,47.0,Home Goods,8,Credit Card,392.81,0.12,2023-04-20,Online,2005-11-23,7.0
576,2595,East,19.0,Toys,5,Credit Card,,0.2,2023-01-19,Online,2005-05-05,9.0
7399,3052,North,69.0,Electronics,3,Credit Card,,0.05,2024-01-24,In-Store,2020-01-08,
4047,3260,North,21.0,Clothing,3,Credit Card,285.69,0.26,2024-02-05,Online,2010-12-17,5.0
2455,4902,North,21.0,Clothing,4,Credit Card,36.79,0.0,2024-10-14,In-Store,2022-07-19,
6404,3994,South,33.0,Home Goods,3,Credit Card,404.45,0.27,2023-06-15,In-Store,2021-11-12,
7250,4370,East,24.0,Clothing,2,Credit Card,279.78,0.19,2023-12-23,In-Store,2014-11-28,
11546,4766,South,66.0,Sports,4,Credit Card,184.44,0.18,2024-10-08,In-Store,2020-07-15,
12939,3826,South,46.0,Sports,9,Credit Card,253.64,0.24,2025-02-12,In-Store,2021-02-26,
257,1317,North,55.0,Toys,8,Credit Card,151.44,0.09,2023-09-05,Online,2013-12-22,4.0
8253,2466,South,41.0,Clothing,6,Credit Card,139.59,0.23,2023-01-29,Online,2020-02-10,1.0
2633,3199,South,46.0,Home Goods,1,Credit Card,493.09,0.16,2024-08-13,In-Store,2017-03-13,
14030,1024,South,29.0,Toys,8,Credit Card,135.36,0.18,2024-12-26,In-Store,2009-11-05,
1863,4028,North,59.0,Toys,9,Credit Card,342.35,0.0,2023-02-28,Online,2013-09-18,7.0
518,4882,South,40.0,Sports,3,Credit Card,107.15,0.07,2023-07-22,In-Store,2019-08-19,
2508,4936,North,47.0,Sports,4,Credit Card,399.56,0.09,2024-06-21,In-Store,2009-10-12,
6696,1514,West,48.0,Clothing,7,Cash,57.27,0.01,2023-05-10,In-Store,2017-10-22,
12405,4205,South,21.0,Electronics,9,Cash,278.96,0.21,2023-07-16,In-Store,2019-07-02,
7500,3722,South,69.0,Clothing,2,Credit Card,451.96,0.08,2023-12-11,In-Store,2021-06-14,
6611,3581,North,30.0,Toys,6,Debit Card,37.99,0.05,2023-06-10,In-Store,2018-09-20,
15320,2815,East,53.0,Toys,6,Cash,88.47,0.14,2023-11-21,In-Store,2007-04-19,
10870,3226,East,38.0,Sports,2,Credit Card,366.65,0.03,2023-03-30,Online,2005-02-01,3.0
1925,1060,West,40.0,Sports,1,Debit Card,442.34,0.16,2024-08-15,Online,2012-11-26,8.0
9888,4732,North,58.0,Electronics,8,Credit Card,241.73,0.07,2023-08-28,In-Store,2009-08-04,
4153,1268,West,42.0,Clothing,8,Credit Card,381.71,0.24,2023-10-12,Online,2020-04-19,1.0
12374,3511,West,54.0,Sports,7,Debit Card,126.84,0.29,2023-08-17,Online,2022-07-18,7.0
15193,1600,South,54.0,Toys,9,Cash,200.32,0.05,2024-12-23,,2018-08-07,
11443,2298,West,28.0,Electronics,9,Credit Card,195.36,0.29,2023-07-08,Online,2014-10-01,1.0
14278,2422,North,25.0,Sports,6,Debit Card,235.64,0.11,2024-02-24,Online,2009-12-19,3.0
1970,2291,South,42.0,Sports,7,Cash,103.98,0.02,2023-09-05,,2005-05-20,
8665,4786,West,60.0,Clothing,9,Cash,316.51,0.1,2024-08-28,In-Store,2005-12-15,
676,4294,East,67.0,Electronics,9,Cash,459.25,0.29,2023-10-17,In-Store,2015-10-05,
1428,4450,North,63.0,Sports,2,Credit Card,480.71,0.29,2023-10-28,Online,2009-06-15,4.0
10842,4385,West,33.0,Electronics,6,Debit Card,390.65,0.2,2024-12-30,Online,2008-12-25,8.0
3361,4565,South,37.0,Toys,8,Cash,303.15,0.03,2024-09-02,In-Store,2021-11-18,
728,3652,East,53.0,Electronics,4,Credit Card,86.09,0.03,2023-01-17,Online,2015-03-10,2.0
10117,4480,North,43.0,Toys,6,Credit Card,410.98,0.11,2024-09-19,Online,2016-07-22,3.0
13850,1132,North,58.0,Home Goods,7,Credit Card,312.32,0.09,2024-06-12,In-Store,2007-10-30,
15577,1944,West,33.0,Toys,4,Cash,33.22,0.04,2024-08-02,In-Store,2022-06-24,
11555,2074,East,55.0,Electronics,7,Credit Card,96.15,0.01,2023-05-16,In-Store,2022-08-14,
14952,3658,East,59.0,Electronics,4,Credit Card,490.15,0.07,2023-12-22,In-Store,2021-03-19,
5182,1891,South,43.0,Electronics,9,Credit Card,462.18,0.3,2023-09-01,Online,2007-05-22,7.0
10693,2808,East,42.0,Home Goods,8,Debit Card,443.4,0.01,2024-05-24,In-Store,2010-11-13,
10954,1122,East,29.0,Electronics,1,Credit Card,203.0,0.25,2023-08-24,Online,2011-12-07,8.0
14938,2660,North,24.0,Toys,8,Credit Card,238.35,0.22,2024-10-01,Online,2016-11-15,7.0
9457,2067,North,21.0,Electronics,7,Credit Card,41.84,0.26,2024-04-13,In-Store,2019-01-27,
8486,1880,North,49.0,Sports,9,Debit Card,338.69,0.23,2024-01-07,In-Store,2021-09-14,
15517,1070,South,18.0,Home Goods,2,Debit Card,62.5,0.04,2023-03-05,Online,2020-03-08,7.0
7570,1807,South,24.0,Sports,2,Debit Card,150.2,0.09,2023-02-07,Online,2011-06-23,9.0
12778,4784,South,38.0,Electronics,2,Cash,351.03,0.18,2024-06-05,In-Store,2018-02-04,
3076,1987,South,36.0,Electronics,9,Debit Card,305.92,0.29,2024-05-23,In-Store,2011-01-28,
11194,3404,East,28.0,Sports,8,Debit Card,97.51,0.26,2023-12-03,Online,2019-01-29,2.0
3450,1743,East,55.0,Home Goods,8,Debit Card,171.82,0.29,2024-04-04,Online,2010-10-23,2.0
7627,4075,East,41.0,Sports,3,Debit Card,433.47,0.09,2024-01-08,Online,2020-07-28,5.0
9175,3812,North,46.0,Sports,1,Cash,422.91,0.15,2023-05-04,In-Store,2013-11-02,
2648,3979,South,31.0,Clothing,2,Credit Card,388.06,0.27,2024-11-18,In-Store,2010-02-04,
2206,2199,North,37.0,Home Goods,3,Credit Card,66.22,0.25,2023-02-14,Online,2012-12-15,2.0
7414,2537,North,52.0,Electronics,1,Credit Card,373.02,0.11,2023-10-20,In-Store,2005-03-27,
10502,3318,East,32.0,Clothing,2,Cash,244.08,0.16,2024-07-24,In-Store,2014-04-20,
3949,3246,West,67.0,Clothing,1,Credit Card,58.22,0.06,2024-02-20,Online,2013-01-21,6.0
478,3327,East,19.0,Toys,1,Credit Card,140.93,0.23,2024-03-08,Online,2010-02-21,8.0
10191,4134,West,27.0,Electronics,1,Credit Card,113.43,0.17,2023-02-11,Online,2021-05-11,4.0
1254,4545,East,57.0,Electronics,8,Credit Card,45.59,,2023-01-29,Online,2005-06-07,7.0
4343,1285,West,63.0,Clothing,1,Debit Card,320.81,0.21,2024-07-04,Online,2011-05-19,6.0
2168,1780,North,19.0,Clothing,9,Cash,489.28,0.02,2023-03-14,In-Store,2005-03-28,
7697,3328,South,69.0,Clothing,5,Credit Card,309.72,0.12,2023-12-28,Online,2020-12-23,8.0
7330,1433,East,52.0,Clothing,5,Credit Card,374.88,0.3,2023-08-26,Online,2021-09-29,9.0
879,1090,South,32.0,Home Goods,6,Debit Card,299.78,0.04,2023-10-02,Online,2007-04-23,5.0
11877,1887,South,42.0,Home Goods,1,Cash,145.91,0.19,2024-05-24,In-Store,2012-09-02,
7748,2012,South,68.0,Home Goods,4,Debit Card,208.07,0.26,2024-12-22,Online,2012-03-25,6.0
11658,4587,East,25.0,Home Goods,3,Debit Card,89.58,0.1,2023-02-24,Online,2008-05-08,8.0
6859,3413,East,59.0,Electronics,4,Debit Card,198.36,0.3,2024-07-07,Online,2011-02-12,3.0
11147,3362,West,41.0,Sports,5,Cash,478.75,0.07,2023-04-25,In-Store,2013-08-31,
13308,3217,East,31.0,Electronics,2,Debit Card,,0.24,2024-02-06,In-Store,2018-10-18,
15216,2130,West,62.0,Toys,5,Credit Card,195.62,0.19,2024-05-04,Online,2019-05-01,4.0
5956,4416,East,45.0,Clothing,3,Credit Card,107.45,0.1,2024-05-19,In-Store,2009-07-11,
5877,4197,East,40.0,Home Goods,1,Debit Card,27.74,0.22,2023-12-24,Online,2014-07-12,9.0
37,1747,North,23.0,Electronics,5,Credit Card,166.86,0.05,2024-04-13,Online,2020-05-15,3.0
12583,4670,North,48.0,Sports,1,Debit Card,412.22,0.22,2023-05-22,Online,2013-01-22,5.0
1374,1260,North,46.0,Electronics,7,Credit Card,123.63,0.01,2023-07-03,Online,2012-11-14,6.0
11552,3968,North,18.0,Home Goods,4,Cash,94.9,0.28,2023-01-01,In-Store,2012-05-11,
3028,3773,South,28.0,Electronics,1,Debit Card,466.32,0.28,2023-07-06,Online,2008-10-07,6.0
14830,1855,West,32.0,Sports,8,Cash,109.41,0.29,2023-05-01,In-Store,2021-11-29,
2300,4526,West,62.0,Sports,3,Debit Card,119.41,0.11,2023-09-25,Online,2005-06-27,6.0
1409,3560,South,37.0,Toys,8,Credit Card,339.56,0.25,2024-03-31,In-Store,2008-11-20,
8758,4159,South,34.0,Electronics,9,Debit Card,354.84,0.13,2023-02-28,Online,2019-09-24,4.0
6423,3482,East,25.0,Toys,7,Credit Card,384.84,0.26,2023-10-17,In-Store,2010-04-22,
7515,1389,South,64.0,Clothing,3,Cash,281.84,0.01,2023-01-19,In-Store,2018-05-01,
7284,3947,West,24.0,Home Goods,1,Cash,149.06,0.28,2023-02-16,In-Store,2005-12-14,
6741,2738,South,42.0,Electronics,4,Debit Card,136.48,0.03,2023-05-26,Online,2006-05-10,9.0
2283,4117,West,43.0,Toys,2,Credit Card,407.07,0.29,2024-05-12,Online,2014-10-08,7.0
8626,1467,North,50.0,Electronics,8,Debit Card,399.32,0.12,2024-01-28,Online,2021-06-09,1.0
12830,3645,East,38.0,Home Goods,6,Debit Card,387.4,0.29,2023-10-07,In-Store,2008-10-24,
9394,2972,West,20.0,Home Goods,8,Credit Card,478.74,0.07,2024-07-02,Online,2011-12-01,1.0
15546,2385,West,69.0,Clothing,10,Cash,156.11,0.01,2024-10-20,In-Store,2020-08-30,
231,4627,West,68.0,Electronics,3,Cash,301.65,0.2,2024-06-19,In-Store,2006-02-15,
2152,4170,North,32.0,Electronics,3,Credit Card,75.73,0.04,2023-07-13,Online,2007-09-30,7.0
15598,2396,South,53.0,Toys,4,Cash,268.9,0.03,2024-08-02,,2021-07-08,
9224,2511,West,48.0,Electronics,5,Cash,224.68,0.03,2024-10-14,In-Store,2018-09-09,
13006,2673,South,57.0,Electronics,8,Credit Card,355.08,0.17,2024-08-15,In-Store,2011-05-18,
3278,2811,South,49.0,Sports,5,Credit Card,327.12,0.15,2024-02-25,Online,2010-12-05,7.0
9618,4959,East,50.0,Sports,9,Debit Card,354.34,0.22,2024-06-26,In-Store,2018-06-25,
5970,1668,East,19.0,Sports,6,Cash,14.98,0.28,2024-02-23,In-Store,2008-06-24,
10339,2216,South,21.0,Electronics,9,Cash,401.24,0.15,2024-03-10,In-Store,2013-10-13,
4275,2787,East,35.0,Toys,2,Debit Card,419.08,0.0,2024-06-20,,2010-06-02,
2327,3752,North,21.0,Home Goods,8,Credit Card,497.14,0.08,2023-02-11,Online,2008-04-26,9.0
14602,2521,East,46.0,Home Goods,7,Debit Card,157.48,0.28,2024-12-05,Online,2014-07-08,7.0
7197,1138,East,51.0,Clothing,6,Credit Card,385.68,0.08,2024-08-19,Online,2014-01-13,9.0
14423,3777,North,57.0,Home Goods,8,Debit Card,29.86,0.29,2023-12-10,,2009-05-28,
7452,1551,North,43.0,Sports,3,Credit Card,,0.15,2023-12-18,In-Store,2020-11-08,
9378,3616,West,43.0,Toys,9,Debit Card,358.18,0.04,2023-04-12,Online,2013-09-20,4.0
15301,1652,West,69.0,Toys,1,Debit Card,254.0,0.18,2023-10-14,Online,2009-04-19,2.0
10553,3760,South,63.0,Home Goods,9,Debit Card,347.34,0.21,2024-02-02,In-Store,2015-06-01,
8643,3476,East,67.0,Sports,7,Debit Card,37.31,0.15,2024-10-07,In-Store,2010-04-19,
15150,1019,North,42.0,Home Goods,8,Debit Card,267.58,0.15,2024-11-07,In-Store,2022-05-13,
6776,3990,West,19.0,Toys,3,Credit Card,392.53,0.18,2024-12-08,In-Store,2020-11-23,
2642,3913,North,66.0,Home Goods,7,Credit Card,153.15,0.16,2024-05-09,Online,2021-05-05,7.0
11369,3623,West,62.0,Sports,4,Credit Card,464.78,0.06,2024-08-14,In-Store,2005-12-01,
408,1877,South,59.0,Electronics,2,Cash,24.35,0.05,2023-02-11,In-Store,2019-11-06,
5613,4716,South,22.0,Electronics,5,Credit Card,152.73,0.04,2023-12-14,In-Store,2019-08-09,
8224,2043,North,69.0,Electronics,2,Debit Card,143.29,0.03,2023-03-20,In-Store,2012-07-18,
786,4090,West,61.0,Electronics,5,Credit Card,159.04,0.06,2023-10-08,Online,2006-09-11,2.0
14711,4996,West,57.0,Toys,7,Debit Card,305.54,0.12,2024-10-18,In-Store,2022-08-02,
1358,1653,East,61.0,Toys,5,Credit Card,461.92,0.24,2023-10-01,In-Store,2022-12-11,
11682,4215,South,33.0,Sports,5,Cash,28.55,0.13,2024-01-28,In-Store,2015-01-23,
2578,3956,East,48.0,Electronics,8,Debit Card,440.63,0.02,2024-02-08,Online,2022-06-10,2.0
4353,2762,North,30.0,Clothing,5,Credit Card,225.63,0.01,2023-06-01,Online,2012-01-19,3.0
7959,3842,North,45.0,Electronics,4,Credit Card,111.68,0.17,2024-11-10,Online,2014-11-21,5.0
11351,1061,West,35.0,Toys,5,Cash,138.07,0.05,2023-04-09,In-Store,2013-06-17,
5205,1161,South,21.0,Toys,5,Debit Card,337.61,0.16,2024-09-13,In-Store,2020-04-25,
5432,1619,East,53.0,Home Goods,8,Debit Card,306.84,0.05,2023-12-31,In-Store,2005-03-15,
7961,3229,North,39.0,Home Goods,9,Cash,233.59,0.08,2023-03-20,,2022-04-24,
13128,1506,West,40.0,Electronics,9,Debit Card,161.31,0.18,2023-03-19,In-Store,2007-05-19,
5378,4758,South,,Clothing,3,Credit Card,260.83,0.13,2023-01-15,In-Store,2022-08-08,
1900,2312,South,53.0,Sports,8,Credit Card,433.69,0.12,2024-01-06,Online,2008-09-16,8.0
708,4648,East,37.0,Sports,4,Debit Card,355.11,0.29,2023-07-18,In-Store,2015-01-16,
14713,4996,West,57.0,Toys,6,Debit Card,263.48,0.3,2024-08-19,In-Store,2022-08-02,
10646,1656,North,36.0,Electronics,4,Credit Card,28.93,0.18,2024-08-13,In-Store,2008-11-14,
4703,4459,East,46.0,Toys,3,Credit Card,215.3,0.12,2024-04-28,Online,2011-01-11,1.0
1830,3175,East,56.0,Clothing,9,Credit Card,243.79,0.03,2023-06-20,In-Store,2008-07-21,
13960,3472,North,,Sports,1,Credit Card,395.54,0.06,2023-12-20,In-Store,2015-08-07,
10933,4566,West,60.0,Electronics,8,Debit Card,468.82,0.22,2024-04-13,Online,2016-10-26,4.0
1173,1603,South,33.0,Clothing,7,Debit Card,17.49,0.09,2023-07-25,,2007-10-03,
5582,1104,North,38.0,Home Goods,4,Debit Card,489.05,0.16,2024-06-13,In-Store,2013-12-15,
3334,2083,East,69.0,Electronics,3,Cash,421.26,0.15,2023-12-31,In-Store,2015-06-14,
4797,3186,East,65.0,Electronics,3,Debit Card,28.59,0.09,2023-07-18,Online,2007-01-01,4.0
430,4104,West,18.0,Clothing,8,Cash,71.14,,2023-11-13,In-Store,2006-05-21,
2700,4234,North,44.0,Sports,7,Credit Card,487.07,0.24,2024-05-12,Online,2022-07-06,5.0
85,1034,South,18.0,Sports,4,Credit Card,448.4,0.2,2023-12-19,In-Store,2007-05-20,
116,2016,North,54.0,Home Goods,8,Cash,452.41,0.17,2023-05-01,In-Store,2016-11-12,
8051,2173,South,26.0,Toys,5,Debit Card,69.33,0.02,2024-01-11,Online,2017-06-02,4.0
15596,2396,South,53.0,Toys,10,Cash,252.1,0.07,2024-07-28,,2021-07-08,
10274,1753,South,28.0,Toys,7,Credit Card,116.53,0.09,2023-07-02,In-Store,2011-04-11,
3899,3772,West,47.0,Sports,6,Cash,438.28,0.17,2024-12-27,In-Store,2018-01-26,
1320,1005,South,55.0,Electronics,8,Cash,378.46,0.26,2023-02-22,In-Store,2011-06-17,
6891,4155,East,58.0,Clothing,7,Debit Card,440.48,0.22,2023-10-25,In-Store,2012-03-02,
6079,3086,South,39.0,Home Goods,1,Debit Card,354.75,0.08,2023-02-14,In-Store,2010-05-12,
10234,3246,West,67.0,Clothing,4,Cash,180.49,0.25,2023-03-30,In-Store,2013-01-21,
3208,2766,South,22.0,Toys,4,Debit Card,84.2,0.03,2023-09-14,In-Store,2006-02-13,
7768,1826,South,66.0,Sports,7,Debit Card,310.68,0.2,2024-10-16,In-Store,2014-11-26,
6738,4749,North,61.0,Electronics,3,Debit Card,303.86,0.27,2023-12-17,In-Store,2019-06-25,
4367,2655,North,22.0,Clothing,5,Cash,155.88,0.07,2023-03-26,In-Store,2017-10-25,
13002,2137,South,24.0,Home Goods,10,Credit Card,433.76,0.0,2023-08-25,In-Store,2008-11-24,
8914,4567,West,38.0,Home Goods,9,Debit Card,168.31,0.03,2024-08-14,Online,2010-06-30,4.0
3782,1059,East,50.0,Clothing,4,Credit Card,319.55,0.07,2023-06-17,Online,2016-12-04,2.0
3316,4871,East,68.0,Clothing,9,Credit Card,91.26,0.08,2024-03-29,In-Store,2017-06-01,
4788,4456,West,54.0,Sports,3,Cash,85.48,,2023-03-15,In-Store,2005-12-23,
12614,4208,West,63.0,Electronics,6,Credit Card,425.68,0.28,2023-09-18,Online,2008-03-08,5.0
11016,2365,North,61.0,Electronics,8,Debit Card,178.55,0.07,2024-05-24,Online,2012-02-06,6.0
5105,1667,West,20.0,Toys,8,Credit Card,81.79,0.03,2023-03-14,In-Store,2015-01-08,
6127,1602,South,64.0,Electronics,8,Cash,424.29,0.29,2024-09-19,In-Store,2014-06-21,
972,4775,West,28.0,Home Goods,3,Cash,486.32,0.29,2023-01-03,In-Store,2015-08-28,
10628,3603,West,48.0,Clothing,7,Credit Card,235.56,0.07,2024-08-20,In-Store,2018-08-20,
4288,3935,South,33.0,Toys,7,Debit Card,101.28,0.24,2023-03-09,Online,2021-10-19,6.0
4831,4211,North,66.0,Clothing,3,Credit Card,250.83,0.1,2024-08-07,In-Store,2022-04-04,
15490,3475,North,36.0,Home Goods,6,Debit Card,462.9,0.01,2024-11-01,In-Store,2008-04-03,
11135,4554,North,54.0,Home Goods,7,Credit Card,34.8,0.11,2024-12-09,Online,2013-11-13,4.0
12309,2787,East,35.0,Sports,6,Credit Card,,0.16,2023-08-03,In-Store,2010-06-02,
9717,1555,East,34.0,Toys,2,Debit Card,309.64,0.14,2024-09-26,In-Store,2006-01-23,
11779,3225,North,27.0,Toys,9,Debit Card,,0.09,2023-12-24,Online,2016-03-27,9.0
14179,3271,West,33.0,Sports,1,Cash,358.83,0.1,2024-04-15,In-Store,2009-03-25,
5405,3062,South,51.0,Clothing,3,Debit Card,136.83,0.04,2024-10-27,In-Store,2022-09-29,
13984,3632,South,44.0,Electronics,7,Credit Card,342.44,0.07,2024-10-10,Online,2020-06-14,3.0
5377,2072,North,47.0,Home Goods,8,Debit Card,425.07,0.08,2024-11-12,In-Store,2005-08-27,
1369,4744,West,18.0,Home Goods,5,Credit Card,327.68,0.29,2023-04-01,Online,2010-03-06,6.0
10916,4580,South,61.0,Sports,4,Cash,255.92,0.13,2023-08-30,In-Store,2006-08-03,
13999,4240,West,31.0,Toys,3,Credit Card,119.54,0.12,2023-06-11,Online,2021-11-30,9.0
5697,2988,West,25.0,Sports,3,Debit Card,161.61,0.1,2023-03-17,Online,2020-10-31,4.0
11464,1228,South,44.0,Toys,9,Credit Card,96.63,0.04,2024-05-23,Online,2007-01-12,9.0
2733,3933,South,53.0,Sports,8,Debit Card,176.48,0.19,2023-12-06,In-Store,2008-02-19,
10723,2036,East,42.0,Clothing,1,Debit Card,112.14,0.29,2023-05-16,In-Store,2011-05-27,
4356,3269,South,53.0,Electronics,3,Credit Card,85.35,0.19,2024-11-06,In-Store,2008-07-19,
11155,2892,East,39.0,Electronics,3,Credit Card,182.59,0.15,2023-04-24,In-Store,2019-05-21,
13029,4899,North,57.0,Home Goods,5,Debit Card,126.28,0.06,2024-04-19,In-Store,2013-06-18,
1935,1107,West,59.0,Toys,8,Credit Card,411.83,0.12,2023-12-28,Online,2019-12-10,7.0
13356,2032,North,26.0,Toys,8,Credit Card,385.83,0.03,2024-09-18,In-Store,2007-07-27,
10020,3159,South,19.0,Sports,4,Debit Card,277.16,0.27,2023-06-03,In-Store,2008-05-09,
5501,2877,North,58.0,Toys,8,Debit Card,486.67,0.11,2023-12-13,,2009-08-19,
8053,2477,East,47.0,Home Goods,1,Debit Card,66.17,0.11,2023-07-14,Online,2016-01-22,2.0
2741,4275,West,69.0,Toys,5,Credit Card,306.4,0.0,2024-03-21,In-Store,2008-04-24,
9686,4205,South,21.0,Clothing,5,Debit Card,345.11,0.13,2023-03-14,Online,2019-07-02,7.0
2091,1292,West,,Electronics,7,Debit Card,427.71,0.21,2024-10-19,Online,2007-05-13,4.0
13616,2840,West,60.0,Toys,5,Credit Card,72.03,0.08,2024-04-21,Online,2022-08-07,3.0
6728,1900,South,57.0,Toys,2,Credit Card,121.29,0.07,2023-12-26,In-Store,2019-09-02,
14418,1401,North,32.0,Home Goods,4,Credit Card,155.21,0.07,2024-02-22,In-Store,2018-08-28,
6838,2204,South,20.0,Clothing,9,Cash,162.14,0.22,2023-05-15,In-Store,2015-11-09,
13245,1557,South,65.0,Electronics,8,Debit Card,245.52,0.08,2023-02-17,Online,2010-07-12,3.0
13176,3395,East,,Electronics,10,Debit Card,204.3,0.07,2023-03-20,Online,2018-04-15,5.0
7123,2520,South,38.0,Home Goods,6,Credit Card,162.02,0.14,2023-10-01,Online,2011-07-09,2.0
4283,3266,East,57.0,Sports,3,Cash,454.78,0.22,2024-03-21,In-Store,2015-11-20,
11196,2379,South,40.0,Home Goods,8,Debit Card,168.07,0.25,2024-05-13,Online,2007-01-02,2.0
435,1469,South,21.0,Sports,5,Debit Card,320.11,0.13,2024-04-12,Online,2007-01-15,2.0
4187,4448,East,56.0,Electronics,9,Cash,13.38,0.15,2024-01-31,In-Store,2013-09-30,
7020,3032,North,52.0,Clothing,7,Cash,444.71,0.06,2024-04-23,In-Store,2011-12-19,
1217,1725,South,31.0,Clothing,6,Credit Card,82.01,0.25,2024-04-08,In-Store,2011-07-07,
9012,4655,West,45.0,Home Goods,2,Debit Card,327.76,0.27,2024-02-03,In-Store,2012-12-17,
14735,3248,South,51.0,Sports,5,Cash,409.04,0.1,2024-12-08,In-Store,2018-08-18,
7571,1186,South,28.0,Sports,8,Credit Card,17.44,0.19,2024-04-14,In-Store,2019-05-27,
